"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-23","0.5",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-24","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-25","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","18.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-26","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.2",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-27","28.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","14.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-28","7.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","16.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-29","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"24.4",",,W","17.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06-30","1.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","20.0",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-01","9.9",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","20.6",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-02","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.7",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-03","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","18.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-04","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"23.9",",,W","20.6",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-05","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-06","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","22.2",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-07","3.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","23.9",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-08","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","25.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-09","7.6",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","20.0",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-10","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-11","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-12","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","22.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-13","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-14","10.7",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","22.8",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-15","3.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.2",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-16","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.7",",,W","17.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-17","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.2",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-18","8.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","21.7",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-19","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"33.9",",,W","25.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-20","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"34.4",",,W","27.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-21","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","23.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-22","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-23","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.0",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-24","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-25","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-26","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","23.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-27","9.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.0",",,W","21.7",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-28","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"35.0",",,W","23.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-29","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"35.6",",,W","25.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-30","49.5",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","24.4",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07-31","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-01","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-02","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","21.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-03","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-04","10.9",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","20.6",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-05","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","22.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-06","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-07","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-08","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-09","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-10","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-11","29.7",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.2",",,W","21.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-12","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","21.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-13","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-14","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-15","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"33.3",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-16","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"33.9",",,W","24.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-17","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"35.0",",,W","25.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-18","7.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","22.8",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-19","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-20","0.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.0",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-21","8.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","21.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-22","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.0",",,W","20.6",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-23","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-24","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-25","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-26","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-27","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-28","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","17.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-29","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-30","3.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-31","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.8",",,W","24.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-01","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","24.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-02","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.8",",,W","23.3",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-03","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"33.9",",,W","23.3",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-04","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","22.2",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-05","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-06","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","18.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-07","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"33.3",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-08","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"36.1",",,W","24.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-09","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","24.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-10","40.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","21.1",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-11","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.2",",,W","18.9",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-12","7.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","20.6",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-13","1.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.7",",,W","16.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-14","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-15","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,W","16.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-16","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","18.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-17","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-18","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-19","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","20.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-20","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","17.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-21","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-22","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","16.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-23","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.7",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-24","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","15.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-25","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"24.4",",,W","17.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-26","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.2",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-27","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","13.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-28","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.6",",,W","18.3",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-29","2.8",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-30","32.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","15.0",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-01","2.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"17.8",",,W","13.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-02","27.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.9",",,W","8.9",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-03","8.9",",,W,2400","0.0",",,W,","0.0",",,W,",,,"12.8",",,W","9.4",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-04","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"17.2",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-05","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"19.4",",,W","11.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-06","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","11.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-07","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","14.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-08","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.2",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-09","22.6",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.6",",,W","16.1",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-10","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.3",",,W","10.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-11","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"20.6",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-12","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.0",",,W","13.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-13","0.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.2",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-14","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"20.6",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-15","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"17.8",",,W","10.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-16","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"17.8",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-17","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.3",",,W","5.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-18","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"10.0",",,W","3.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-19","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"11.7",",,W","1.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-20","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.1",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-21","0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"24.4",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
